,Name,Hometown,High School,Year,sport
8,Kami Mickens,Southlake Carroll ," Westlake, TX",2013,womens-basketball
12,Katie Zenevitch,"Methuen, Mass. ", Central Catholic,2013,womens-basketball
0,Alyssa Fressle,"Highlands Ranch, CO",Colorado,2012,womens-basketball
1,Tessah Holt,"Fayetteville, GA",Fayette County,2012,womens-basketball
2,Kerri Shields,"Drexel Hill, PA",Abp. John Carroll,2012,womens-basketball
3,Jaclyn Thoman,"Highlands Ranch, CO",Highlands Ranch,2012,womens-basketball
6,Carolyn Swords,"Sudbury, MA",Lincoln-Sudbury,2012,womens-basketball
7,Tiffany Ruffin,"Winnacunnet, NH",Seabrook,2012,womens-basketball
8,Stefanie Murphy,"Londonderry, NH",Londonderry,2012,womens-basketball
9,Korina Chapman,"Albuquerque, NM",Cibola,2012,womens-basketball
2,Marissa Mello,"Somerset, MA ", Somerset,2011,womens-basketball
6,Joy Caracciolo,"Bristow, Virginia ", Stonewall Jackson,2011,womens-basketball
7,Deidra Smith,"Aurora, Colorado ", Denver East,2011,womens-basketball
0,Ryan Beegle,"Chatham, N.J. ", Chatham,2023,mens-cross-country
1,Aidan Brancaccio,"Huntington, N.Y. ", Saint Anthony's,2023,mens-cross-country
2,Cruz Brown,"New York, N.Y. ", Beacon,2023,mens-cross-country
3,Sam Ellis,"Chatham, N.J. ", Chatham,2023,mens-cross-country
4,John Fitzpatrick,"Barrington, Ill. ", Barrington,2023,mens-cross-country
5,Sean Fortunato,"Ridgewood, N.J. ", Ridgewood,2023,mens-cross-country
6,Peter Fox,"Aurora, Colo. ", Grandview,2023,mens-cross-country
7,John Garvey,"West Roxbury, Mass. ", Catholic Memorial,2023,mens-cross-country
8,Andrew Healey,"Scranton, Pa. ", Holy Cross,2023,mens-cross-country
9,Steven Jackson,"Reading, Mass. ", St. John's Prep,2023,mens-cross-country
10,Mac Kittrell,"Chicago, Ill. ", DePaul College Prep,2023,mens-cross-country
11,Blake Levy,"San Diego, Calif. ", Cathedral Catholic,2023,mens-cross-country
12,Nick Loffredo,"Manchester Township, N.J. ", Manchester Township,2023,mens-cross-country
13,Larry Mathis,"Oklahoma City, Okla. ", Casady,2023,mens-cross-country
14,Aidan McHugh,"Newtown Square, Pa. ", Episcopal Academy,2023,mens-cross-country
15,Patrick Mulryan,"Mineola, N.Y. ", Chaminade,2023,mens-cross-country
16,Will Purnell,"Seattle, Wash. ", Seattle Prep,2023,mens-cross-country
17,Fabian Ramales,"Manahawkin, N.J. ", Southern Regional,2023,mens-cross-country
18,Edward Sullivan,"Severna Park, Md. ", Severna Park,2023,mens-cross-country
0,Ryan Murray,"Cornwall, N.Y. ", Cornwall Central,2022,mens-cross-country
0,Adriano Barilla,"Parma, Italy ", IMG Academy,2021,mens-cross-country
1,Lucas Beyer,"Buffalo, N.Y. ", Canisius,2021,mens-cross-country
2,Jack Carter,"Sudbury, Mass. ", Lincoln Sudbury Regional,2021,mens-cross-country
5,Denis Gallagher,"Philadelphia, Pa. ", Saint Joseph's Prep,2021,mens-cross-country
6,Noah Guarini,"Sherborn, Mass. ", Dover Sherborn,2021,mens-cross-country
8,Eero Helenius,"Newton, Mass. ", Newton South,2021,mens-cross-country
10,Erik Linden,"Dover, Mass. ", Dover-Sherborn,2021,mens-cross-country
11,Spencer Pett,"Baltimore, Md. ", McDonogh School,2021,mens-cross-country
12,Gordon Pollock,"Pittsburgh, Pa. ", Winchester Thurston School,2021,mens-cross-country
14,David Scherrer,"Virginia Beach, Va. ", Frank W. Cox,2021,mens-cross-country
15,Jack Seiberlich,"Glenside, Pa. ", La Salle College H.S.,2021,mens-cross-country
16,Edward Tristine,"Monroe, Conn. ", Fairfield College Prep,2021,mens-cross-country
17,John Wacker,"Santa Ana, Calif. ", Mater Dei,2021,mens-cross-country
18,Friend Weiler III,"Duxbury, Mass. ", Duxbury,2021,mens-cross-country
19,James Wilkes,"Concord, N.H. ", Concord,2021,mens-cross-country
3,Ben Davies,"Atlanta, Ga. ", Holy Innocents Episcopal School,2020,mens-cross-country
4,Justin Durney,"Rumson, N.J. ", Christian Brothers Academy,2020,mens-cross-country
5,Kyle Faddis,"Boxford, Mass. ", Masconomet Regional HS,2020,mens-cross-country
7,Michael Hains,"W. Hartford, Conn. ", Kingswood Oxford,2020,mens-cross-country
12,Ben Ruffing,"Redding, Conn. ", Joel Barlow HS,2020,mens-cross-country
14,Yahya Solimon,"Mechanicsburg, Pa. ", Cumberland Valley,2020,mens-cross-country
15,Colin Trigani,"Colts Neck, N.J. ", Christian Brothers Academy,2020,mens-cross-country
3,Alexander Horgan,"Wilmington, Del. ", St. Andrew School,2019,mens-cross-country
6,Sean Sullivan,"Rutherford, N.J. ", St. Benedict's Prep,2019,mens-cross-country
0,Zachary Beston,"Pleasanton, CA ", Amador Valley High School,2018,mens-cross-country
1,Sean Burke,"Pleasanton, CA ", Bishop O'Dowd High School,2018,mens-cross-country
2,Aidan Durney,"Rumson, NJ ", Christian Brothers Academy,2018,mens-cross-country
5,Sawyer Maher,"Patterson, NY ", Carmel High School,2018,mens-cross-country
6,Benjamin Osipow,"San Francisco, Calif. ", St. Ignatius College Prep,2018,mens-cross-country
7,Will Peters,"Nashville, Tenn. ", Montgomery Bell Academy,2018,mens-cross-country
9,Ian Ritchie,"Wakefield, Mass. ", Wakefield Memorial High School,2018,mens-cross-country
11,Ryan Scanlon,"Greenlawn, N.Y. ", Harborfields HS,2018,mens-cross-country
2,Sean Conboy,"Homewood, Ala. ", Homewood HS,2017,mens-cross-country
7,Brian McDavitt,"Tualatin, Ore. ", Jesuit,2017,mens-cross-country
8,Jack Morris,"Brielle, NJ ", Christian Brothers Academy,2017,mens-cross-country
13,Ryan Scanlon,"Centerport, N.Y. ", Harborfields,2017,mens-cross-country
0,Joseph Affanato,"Mansfield, Mass. ", Mansfield,2016,mens-cross-country
4,Tyler Hanson,"Orinda, Calif. ", Miramonte,2016,mens-cross-country
7,Daniel Moverman,"North Easton, Mass. ", Oliver Ames,2016,mens-cross-country
10,Jack Sexton,"Los Gatos, CA ", Los Gatos High School,2016,mens-cross-country
11,Michael Stephens,"Cranston, R.I. ", La Salle Academy,2016,mens-cross-country
12,Kevin Sullivan,"Hauppauge, NY ", Hauppauge,2016,mens-cross-country
14,James Zingarini,"Newtown, Pa. ", Council Rock North,2016,mens-cross-country
15,Joe Yuengert,"Woodland Hills, Calif. ", Crespi Carmelite,2015,mens-cross-country
16,James Zingarini,,,2015,mens-cross-country
0,Ryan Cooney,"Andover, Mass. ", Andover,2014,mens-cross-country
1,Pat Daly,"New Canaan, Conn. ", New Canaan,2014,mens-cross-country
2,Nick Denari,"Indianapolis, Ind. ", Brebeuf Jesuit Prep School,2014,mens-cross-country
3,Collin Fedor,"Wheaton, Ill. ", Wheaton-Warrenville South,2014,mens-cross-country
4,George Galasso,"Holmdel, N.J. ", Holmdel,2014,mens-cross-country
5,Evan Gray,"Charlotte, N.C. ", Providence Day School,2014,mens-cross-country
6,Sam Gray,"North Hampton, N.H. ", Phillips Exeter Academy,2014,mens-cross-country
8,Tom Hennessy,"Millstone Township, N.J. ", Peddie,2014,mens-cross-country
9,Philip Joseph,"Portland, Ore. ", Jesuit,2014,mens-cross-country
10,Richard Lucas,"South Boston, MA ", South Boston,2014,mens-cross-country
12,Hunter McGuirk,"Lake Oswego, Ore. ", Jesuit,2014,mens-cross-country
13,Gabriel McLarnan,"Portola Valley, Calif. ", Saint Francis,2014,mens-cross-country
14,Richard Moschella,"Rehoboth, Mass. ", Bishop Feenan,2014,mens-cross-country
16,Ciaran Murphy,"San Francisco, Calif. ", St. Ignatius,2014,mens-cross-country
17,James Newhouse,"Altadena, Calif. ", Loyola,2014,mens-cross-country
18,Jack O'Reilly,"Morristown, N.J. ", Delbarton School,2014,mens-cross-country
19,Emmett Scully,"Charendon Hills, Ill. ", Hinsdale Central,2014,mens-cross-country
20,Robert Somary,"Arlington Heights, Ill. ", John Hersey,2014,mens-cross-country
23,David Taranto,"Burlington, Mass. ", Burlington,2014,mens-cross-country
24,Joe Yuengert,"Woodland Hills, CA ", Crespi Carmelite High School,2014,mens-cross-country
0,Joseph Arquillo,Fairview Park Ohio , Saint Ignatius High School,2013,mens-cross-country
1,Anthony Bellitti,"Basking Ridge, N.J. ", Ridge,2013,mens-cross-country
2,Chris Cogliano,"Westford, Mass. ", Bishop Guertin,2013,mens-cross-country
3,Shane Constantine,"Ballston Spa, N.Y. ", Ballston Spa,2013,mens-cross-country
9,Tim Ferris,"Berwyn, Pa. ", Conestoga,2013,mens-cross-country
10,Matthew Golden,"The Woodlands, Texas ", The Woodlands High School,2013,mens-cross-country
11,Gary Hagland,,,2013,mens-cross-country
15,Jacob Kilcoyne,"Hope Valley, R.I. ", Chariho High School,2013,mens-cross-country
17,Michael Mahoney,"Weymouth, Mass. ", Weymouth,2013,mens-cross-country
18,Greg Malloy,"Marlton, N.J. ", Cherokee,2013,mens-cross-country
19,Joseph McConaughy,"Seattle, Wash. ", Shorecrest,2013,mens-cross-country
29,Neil Thakker,"Holmdel, N.J. ", Holmdel,2013,mens-cross-country
30,Carson Truesdell,"Grand Blanc, Mich. ", Grand Blanc High School,2013,mens-cross-country
31,Brian Wolff,"Philadelphia, Pa. ", St. Joseph's Prep,2013,mens-cross-country
0,Owie Agbontaen,"Providence, R.I. ", Providence County Day School,2012,mens-cross-country
2,Ryan Clardy,"Oak Park, Ill. ", Fenwick,2012,mens-cross-country
7,Jose Estevez,"Miami, Fla. ", Christopher Columbus,2012,mens-cross-country
10,James Glover,"Clifton Park, N.Y. ", Shenendehowa,2012,mens-cross-country
11,Jordan Hamm,"Java Center, N.Y. ", Canisius,2012,mens-cross-country
13,Ryan Hooper,"Briarcliff Manor, N.Y. ", Briarcliff HS,2012,mens-cross-country
14,Danny Kane,"Tappan, N.Y. ", Tappan Zee,2012,mens-cross-country
15,Tyler King,"Lakeville, Minn. ", Lakeville North HS,2012,mens-cross-country
16,Nahed Lakkis,"West Roxbury, Mass. ", Catholic Memorial,2012,mens-cross-country
17,Jack Linehan,"Crested Butte, Colo. ", Crested Butte,2012,mens-cross-country
22,Mitchell McGinty,"Lincoln, Mass. ", Lincoln-Sudbury Regional HS,2012,mens-cross-country
25,Louis Serafini,"Niskayuna, N.Y. ", Niskayuna,2012,mens-cross-country
27,Coleman Walsh,"Abington, Mass. ", Roxbury Latin School,2012,mens-cross-country
28,Greg Watch,"Flushing, N.Y. ", Xavier HS,2012,mens-cross-country
1,Akash Chougule,"East Greenwich, R.I. ", East Greenwich,2011,mens-cross-country
16,John McDonald,"Westwood, Mass. ", Westwood,2011,mens-cross-country
19,John Shannon,"Powell, Ohio",St. Charles Prep.,2011,mens-cross-country
0,Cory Ahern,"Londonderry, N.H. ", Bishop Guertin,2010,mens-cross-country
4,Theodore Doyle,"Maplewood, N.J. ", Saint Peter's Prep,2010,mens-cross-country
7,Brian Hughes,"Boston, Mass. ", Catholic Memorial,2010,mens-cross-country
8,Thomas Jennings,"Bronx, N.Y. ", Fordham Preparatory,2010,mens-cross-country
10,Michael Keebler,"Absecon, N.J. ", Holy Spirit,2010,mens-cross-country
11,Ryan Kiracofe,"Cincinnati, Ohio ", Turpin,2010,mens-cross-country
14,Andrew MacIsaac,"Natick, Mass. ", Xaverian Brothers,2010,mens-cross-country
16,Michael Masse,"North Andover, Mass. ", Saint John's Prep.,2010,mens-cross-country
19,Phineas McGovern,"Framingham, Mass. ", Framingham,2010,mens-cross-country
20,Benjamin Pare,"Methuen, Mass. ", Methuen,2010,mens-cross-country
23,Jeremy Theriault,"Auburn, Maine ", Edward Little,2010,mens-cross-country
24,Ian Thomas,"Medway, Mass. ", Medway,2010,mens-cross-country
0,Ellie Buckley,"Moraga, Calif. ", Campolindo,2023,womens-cross-country
1,Aoife Dunne,"Pittsburgh, Pa. ", Mount Lebanon ,2023,womens-cross-country
2,Ella Fadil,"Los Altos, Calif. ", Los Altos,2023,womens-cross-country
3,Molly FitzPatrick,"Barrington, Ill. ", Barrington,2023,womens-cross-country
4,Caroline Fleming,"Natick, Mass. ", Natick,2023,womens-cross-country
5,Lily Flynn,"New Rochelle, N.Y. ", Ursuline School ,2023,womens-cross-country
6,Sarah Flynn,"New Rochelle, N.Y. ", Ursuline School,2023,womens-cross-country
7,Molly Hudson,"Uttoxeter, England ", Leeds Beckett University,2023,womens-cross-country
8,Ella Jackson,"Brooklin, Ontario ", Brooklin,2023,womens-cross-country
9,Weronika Lewna,"Slupsk, Poland ", Liceum Ogolnoksztal Ace,2023,womens-cross-country
10,Natalie Millerova,"Prague, Czech Republic ",,2023,womens-cross-country
11,Anna Robinson,"Antigoniah, N.S. ", Dr. John Hugh Gillis Regional,2023,womens-cross-country
12,Kayla Schramm,"Goshen, N.Y. ", Goshen,2023,womens-cross-country
13,Johanna Seng,"Honolulu, Hawai'i ", Hawai'i Baptist,2023,womens-cross-country
14,Roshni Singh,"Bay Shore, N.Y. ", Bay Shore,2023,womens-cross-country
15,Emma Tavella,"Danville, Calif. ", San Ramon Valley ,2023,womens-cross-country
16,Sofia Tavella,"Danville, Calif. ", San Ramon Valley,2023,womens-cross-country
17,Amelia Van Brabant,"Ottawa, Ont. ", Earl of March Secondary,2023,womens-cross-country
18,Kylie Wild,"Tucson, Ariz. ", Salpointe Catholic,2023,womens-cross-country
19,Julia Wowkun,"Franklin Lakes, N.J. ", Ramapo,2023,womens-cross-country
3,Julie Hohenberg,"Weston, Mass. ", Weston,2022,womens-cross-country
5,Maureen Lewin,"Rockville Centre, N.Y. ", Kellenberg Memorial,2022,womens-cross-country
7,Katherine Mitchell,"Lynnfield, Mass. ", Lynnfield,2022,womens-cross-country
8,Haleigh Morales,"Stony Point, N.Y. ", North Rockland,2022,womens-cross-country
9,Miriam Ruoff,"Idstein, Germany / Pestalozzischule Idstein",Taunus,2022,womens-cross-country
13,Marne Sullivan,"Winnetka, Ill. ", New Trier,2022,womens-cross-country
15,Shannon Thieke,"Wantagh, N.Y. ", Sacred Heart Academy,2022,womens-cross-country
16,Kiley Walsh,"Cherry Hill, N.J. ", Cherry Hill East,2022,womens-cross-country
17,Ella Whitman,"Shelburne, Vt. ", Champlain Valley Union,2022,womens-cross-country
0,Gabriella Bachiochi,"Walpole, Mass. ", The Montrose School,2021,womens-cross-country
1,Caroline Barry,"Newton, Mass. ", Newton South,2021,womens-cross-country
2,Paige Carter,"Carlsbad, Calif. ", San Marcos,2021,womens-cross-country
3,Nicole Clermont,"Franklin, Mass. ", Franklin,2021,womens-cross-country
4,Katherine Connolly,"Natick, Mass. ", Natick,2021,womens-cross-country
8,Anna Harmon,"Raymond, N.H. ", Raymond,2021,womens-cross-country
9,Sophie Hoeltgen,"Barrington, Ill. ", Barrington,2021,womens-cross-country
10,Emily Kane,"Providence, R.I. ", LaSalle Academy,2021,womens-cross-country
13,Sorcha McAllister,"Westport, Ireland ", Trinity College Dublin,2021,womens-cross-country
14,Caroline McClelland,"Phoenix, Ariz. ", Xavier College Prep,2021,womens-cross-country
17,Anna Oeser,"New Milford, Conn. ", Canterbury,2021,womens-cross-country
18,Kylee Raftis,"Toronto, Ontario ", Bishop Strachan,2021,womens-cross-country
21,Kayla Smith,"Brussels, Belgium ", St. John's International School,2021,womens-cross-country
22,Astrid Snall,"Turku, Finland ", Kerttulin Lukio,2021,womens-cross-country
23,Katherine Stanwood,"Hingham, Mass. ", Thayer Academy,2021,womens-cross-country
24,Jacklyn Sullivan,,,2021,womens-cross-country
26,Erica Szczechowski,"Martinsville, Ind. ", Roncalli,2021,womens-cross-country
28,Lauren White,"Woodbury, N.Y. ", Syosset HS,2021,womens-cross-country
2,Katherine DeLoreto,"Tolland, Conn. ", Tolland,2020,womens-cross-country
4,Anna Flynn,"New Rochelle, N.Y. ", The Ursuline School,2020,womens-cross-country
8,Lauren Judd,"Wyckoff, N.J. ", Ramapo,2020,womens-cross-country
17,Sarah Pierce,"Cherry Hill, N.J. ", Cherry Hill East,2020,womens-cross-country
19,Olivia Rehder,"Rumson, N.J. ", Rumson Fairhaven,2020,womens-cross-country
20,Hannah Ruane,"Moraga, Calif. ", Campolindo,2020,womens-cross-country
23,Jillian Skerry,"Dedham, Mass. ", Ursuline Academy,2020,womens-cross-country
1,Andi Carnell,"San Juan Capistrano, Calif. ", St. Margarets,2019,womens-cross-country
3,Emily Criscuolo,"Woodbridge, Conn. ", Amity Regional High School,2019,womens-cross-country
4,Emeline Delanis,"Draveil, France ", Lycee Rosa Parks at Montgeron,2019,womens-cross-country
6,Paige Duca,"Rockville Center, N.Y. ", Friends Academy,2019,womens-cross-country
12,Isabelle Kennedy,"Boulder, Colo. ", Fairview,2019,womens-cross-country
15,Erin McGill,"Glastonbury, Conn. ", Glastonbury,2019,womens-cross-country
26,Fian Sullivan Sweeney,"Stropshire, U.K. ", Wolverhampton Girls,2019,womens-cross-country
27,Mary Kate Vaughn,"Dayton, Ohio ", Oakwood High School,2019,womens-cross-country
1,Gianna Bender,"Wrentham, Mass. ", King Philip Regional,2018,womens-cross-country
2,Alison Burns,,,2018,womens-cross-country
8,Olivia Grohe,"Aurora, Ohio ", Aurora HS,2018,womens-cross-country
10,Delia Hayes,"Bronxville, N.Y. ", Bronxville,2018,womens-cross-country
11,Erica Hefnawy,"Westport, Conn. ", Staples High School,2018,womens-cross-country
14,Jessica Martin,"Nelson, New Zealand ", Nelson College for Girls,2018,womens-cross-country
15,Sarah Marvin,"Pawling, N.Y. ", Pawling High School,2018,womens-cross-country
20,Tia Patterson,"Lynnfield, Mass. ", Lynnfield,2018,womens-cross-country
24,Colleen Sliney,"St. Louis, Mo. ", Mary Institute and St. Louis Country Day,2018,womens-cross-country
0,Madeline Adams,"Skaneateles, N.Y ", Skaneateles,2017,womens-cross-country
1,Shannon Ahern,"Islip, N.Y. ", Kings Park,2017,womens-cross-country
8,Julia Gregory,"Concord, Mass. ", Concord Carlisle Regional,2017,womens-cross-country
10,Ashbrook Gwinn,"Ridge Spring, S.C. ", Aiken,2017,womens-cross-country
11,Chloe Hautiere,"Pace, France ", Lycée Prive Saint Martin,2017,womens-cross-country
14,Jillian Howard,"Weston, Mass. ", Weston Public High School,2017,womens-cross-country
16,Laura Leff,"Camillus, N.Y. ", West Genesee Senior,2017,womens-cross-country
19,Molly McCabe,"Brookline, N.H. ", Bishop Guertin,2017,womens-cross-country
20,Hannah McNeil,"Wrentham, Mass. ", King Philip Regional,2017,womens-cross-country
21,Clarissa Modde,"Glen Gardner, N.J. ", Voorhees,2017,womens-cross-country
25,Miranda Thompson,"Toronto, Ontario ", Bishop Strachan,2017,womens-cross-country
3,Naomi Cartier,"Asheville, N.C. ", Asheville High School,2016,womens-cross-country
4,Claudia DiSomma,"Sparta, N.J. ", Sparta,2016,womens-cross-country
12,Camila Isern,"Lexington, Mass. ", Lexington,2016,womens-cross-country
13,Kristen Jordan,"Clifton Park, N.Y. ", Shenendehowa,2016,womens-cross-country
15,Christina Kyritsis,"Toronto, O.T. ", East York Collegiate Institute,2016,womens-cross-country
17,Danna Levin,"Ra'anna, Israel ", Amit Renanim,2016,womens-cross-country
18,Catherine Maloy,"Loudonville, N.Y. ", Academy of the Holy Names,2016,womens-cross-country
25,Amanda Rickert,"Wilmington, Del. ", Charter School of Wilmington,2016,womens-cross-country
26,Meagan Roecker,"Charlton, N.Y. ", Burnt Hills-Ballston Lake,2016,womens-cross-country
27,Abigail Seel,"Mendham, N.J. ", West Morris Mendam,2016,womens-cross-country
29,Megan Young,"Nanuet, N.Y. ", Nanuet,2016,womens-cross-country
30,Christina Zelenoy,"Monroe, N.Y. ", Monroe Woodbury,2016,womens-cross-country
4,Ashlynn Fields,"West Orange, N.J. ", Mount St. Dominic Academy,2015,womens-cross-country
8,Laura Hottenrott,"Kassel, Germany ", Jacob-Grimm-Schule,2015,womens-cross-country
18,Margaret Mullins,"Andover, Mass. ", Andover,2015,womens-cross-country
20,Elizabeth Predmore,"Ballston Lake, N.Y. ", Shenendehowa,2015,womens-cross-country
22,Megan Ritchie,"Taunton, Mass. ", Coyle and Cassidy,2015,womens-cross-country
25,Danielle Winslow,"Queensbury, N.Y. ", Queensbury,2015,womens-cross-country
2,Madeleine Davidson,"Toronto, Ontario",Northern Secondary School,2014,womens-cross-country
6,Vivian Grimes,"Naples, Fla. ", Community School of Naples,2014,womens-cross-country
8,Marissa Horton,"Chino Hills, Calif.",St. Lucy's Priory,2014,womens-cross-country
13,Elissa Knight,"Manahawkin, N.J.",Southern Regional,2014,womens-cross-country
14,KerryAnn Lawlor,"Wynnewood, Pa. ", Germantown Academy,2014,womens-cross-country
21,Kathy O'Keefe,"Newton, Mass.",Newton South,2014,womens-cross-country
27,Emma Sullivan,"Ho-Ho-Kus, N.J. ", Northern Highlands Regional,2014,womens-cross-country
28,Liv Westphal,"Limoges, France ", Auguste Renoir,2014,womens-cross-country
29,Brittany Winslow,"Queensbury, N.Y.",Queensbury,2014,womens-cross-country
3,Amy Gaito,,,2013,womens-cross-country
12,Molly McCarthy,"Croton-on-Hudson, NY",Ursuline School,2013,womens-cross-country
13,Morgan Mueller,"Queensbury, N.Y.",Queensbury,2013,womens-cross-country
15,Elizabeth O'Brien,"Chappaqua, N.Y.",Horace Greeley,2013,womens-cross-country
17,Alexandria Plant,"Swoyersville, PA",Wyoming Valley West High School,2013,womens-cross-country
18,Jacqueline Pollack,"Blauvelt, N.Y.",Tappan Zee,2013,womens-cross-country
19,Alanna Poretta,"Groveland, Mass.",Pentucket Regional,2013,womens-cross-country
21,Madeleine Reed,"Newton, Mass.",Newton South,2013,womens-cross-country
26,Molly Shine,"Pearl River, N.Y.",Pearl River,2013,womens-cross-country
27,Claire Smith,"Avon, Conn.",Avon,2013,womens-cross-country
0,Meaghan Anklin,"Fayetteville, N.Y.",Fayetteville-Manlius,2012,womens-cross-country
1,Gillian Burke,,,2012,womens-cross-country
2,Bridget Dahlberg,"Newton, Mass.",Newton South,2012,womens-cross-country
5,Karra Gardin,,,2012,womens-cross-country
8,Elizabeth Hynes,"Saint Charles, Ill.",Saint Charles,2012,womens-cross-country
9,Moira Kenny,"Sherman, Conn.",Immaculate,2012,womens-cross-country
